x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,label
0.18839214742183685,0.6289852261543274,-1.9276079399332957e-07,0.282889723777771,0.6063244342803955,-0.018253961578011513,0.3835125267505646,0.5922182202339172,-0.06435282528400421,0.44436410069465637,0.545468270778656,-0.10561207681894302,0.49089792370796204,0.4816502630710602,-0.14318309724330902,0.3801755905151367,0.5797968506813049,-0.15895278751850128,0.41678953170776367,0.7084017992019653,-0.20118047297000885,0.38401150703430176,0.7008987069129944,-0.1961236447095871,0.3716815710067749,0.6594851613044739,-0.19183021783828735,0.3159739077091217,0.5990893244743347,-0.17781972885131836,0.3683839738368988,0.7407284379005432,-0.21611234545707703,0.3339744508266449,0.7200672030448914,-0.18962186574935913,0.3133692741394043,0.6784359216690063,-0.1779608130455017,0.2533338665962219,0.6275479197502136,-0.19166262447834015,0.3105956017971039,0.7556376457214355,-0.21723878383636475,0.280464231967926,0.7357473373413086,-0.17683079838752747,0.25805819034576416,0.698371410369873,-0.15784810483455658,0.19813354313373566,0.6570422649383545,-0.20604903995990753,0.250020295381546,0.7576754093170166,-0.22004124522209167,0.23422712087631226,0.7389854192733765,-0.197901651263237,0.21363012492656708,0.7003974914550781,-0.18888212740421295,A
0.8641542792320251,0.6700233221054077,-3.1003412459540414e-07,0.78530353307724,0.621296226978302,-0.016411177814006805,0.6885170340538025,0.5979938507080078,-0.03664853796362877,0.615004301071167,0.5736595988273621,-0.052119407802820206,0.5808931589126587,0.5239929556846619,-0.06619557738304138,0.6774505972862244,0.6120697855949402,-0.0704316645860672,0.6242431998252869,0.7198932766914368,-0.09314709901809692,0.6576824188232422,0.716631293296814,-0.0940430760383606,0.674335241317749,0.6854168772697449,-0.09417133033275604,0.7100666165351868,0.6479914784431458,-0.07447437942028046,0.6553699970245361,0.7596276998519897,-0.09359423071146011,0.6900274753570557,0.7450702786445618,-0.08640286326408386,0.7067194581031799,0.7192044258117676,-0.08578745275735855,0.7471304535865784,0.6878317594528198,-0.07685346901416779,0.6975805759429932,0.7823703289031982,-0.09417600929737091,0.7240357995033264,0.763613224029541,-0.08117484301328659,0.738867461681366,0.7341111898422241,-0.07585402578115463,0.7834994196891785,0.7237815260887146,-0.07954927533864975,0.7421169281005859,0.7933106422424316,-0.0955023393034935,0.759661078453064,0.7774910926818848,-0.09092999994754791,0.7755393385887146,0.7521666884422302,-0.08726449310779572,A
0.17652378976345062,0.5462927222251892,-3.060536926113855e-07,0.257642924785614,0.51411372423172,0.00048020531539805233,0.3661929965019226,0.5069583058357239,-0.01830168254673481,0.4398998022079468,0.48805683851242065,-0.036223553121089935,0.4825798571109772,0.44513243436813354,-0.050333164632320404,0.388053297996521,0.5064120292663574,-0.07130585610866547,0.4473607540130615,0.6150685548782349,-0.09440085291862488,0.4098413288593292,0.6132952570915222,-0.09250706434249878,0.38745445013046265,0.5851678848266602,-0.08764920383691788,0.3524675965309143,0.5389072895050049,-0.08457554131746292,0.4090697765350342,0.6548292636871338,-0.09705446660518646,0.37309393286705017,0.6450557112693787,-0.07971961051225662,0.35283032059669495,0.6112663149833679,-0.07055750489234924,0.31306880712509155,0.5770263671875,-0.09449247270822525,0.3664582371711731,0.6812239289283752,-0.09738719463348389,0.33290550112724304,0.6670135855674744,-0.06827396899461746,0.31180062890052795,0.633462131023407,-0.053659647703170776,0.27396854758262634,0.6143863797187805,-0.10412630438804626,0.31850600242614746,0.6907392144203186,-0.09932664781808853,0.2930638790130615,0.6767913103103638,-0.07611628621816635,0.27615630626678467,0.6467293500900269,-0.06354687362909317,A
0.7438720464706421,0.6527560353279114,-2.793184705751628e-07,0.6633260250091553,0.6294152140617371,-0.0061856405809521675,0.5762048363685608,0.6318390369415283,-0.017271053045988083,0.5106490254402161,0.6284021139144897,-0.027128268033266068,0.472353994846344,0.5970054268836975,-0.035805635154247284,0.5534123182296753,0.6710540056228638,-0.03678127005696297,0.5464417338371277,0.7762278914451599,-0.05050183832645416,0.574690043926239,0.7651798129081726,-0.050554223358631134,0.5807306170463562,0.7356339693069458,-0.05100178346037865,0.5853095650672913,0.6931951642036438,-0.043884266167879105,0.5836117267608643,0.8040418028831482,-0.056840766221284866,0.6107710599899292,0.7834044694900513,-0.05320607125759125,0.6172897815704346,0.7539635896682739,-0.05382195860147476,0.6266499161720276,0.7163728475570679,-0.0498511977493763,0.6221851110458374,0.8118990659713745,-0.062302928417921066,0.6443238258361816,0.7903707027435303,-0.05146721750497818,0.6493815183639526,0.7611036896705627,-0.04681692272424698,0.6686503291130066,0.7370197772979736,-0.05596756935119629,0.6637974977493286,0.8054389357566833,-0.06805560737848282,0.6790740489959717,0.7851348519325256,-0.06317273527383804,0.684568464756012,0.7570699453353882,-0.05883948132395744,A
0.8568139672279358,0.6468088626861572,-2.507499914372602e-07,0.7739297151565552,0.6022398471832275,-0.009659651666879654,0.6815463900566101,0.581231951713562,-0.031175391748547554,0.6128795146942139,0.559270441532135,-0.04915912449359894,0.5743510723114014,0.5138646364212036,-0.06709030270576477,0.6682647466659546,0.6044889688491821,-0.07572517544031143,0.6241054534912109,0.7104406952857971,-0.0913761556148529,0.6568139791488647,0.7064686417579651,-0.08526826649904251,0.6715157628059387,0.677830696105957,-0.08142782002687454,0.7016480565071106,0.640069842338562,-0.0820663645863533,0.6568074822425842,0.748912513256073,-0.09392771124839783,0.6914571523666382,0.734620213508606,-0.07996368408203125,0.7085296511650085,0.7093862295150757,-0.07663604617118835,0.7390388250350952,0.6779358386993408,-0.08500771969556808,0.6969898343086243,0.7702566981315613,-0.09294991195201874,0.7242878079414368,0.7520235776901245,-0.07435622811317444,0.7400763630867004,0.7239940166473389,-0.06874559074640274,0.7739253044128418,0.7108564972877502,-0.08773639053106308,0.7387936115264893,0.7782993316650391,-0.09556456655263901,0.7576380372047424,0.761135995388031,-0.08655733615159988,0.7744870185852051,0.7358980774879456,-0.08225008845329285,A
0.12643814086914062,0.7092249393463135,8.47874659370973e-09,0.1779833734035492,0.6537928581237793,-0.0024715224280953407,0.2707940340042114,0.6129897236824036,-0.020883895456790924,0.3327067196369171,0.572119414806366,-0.039262555539608,0.3562723398208618,0.5226897597312927,-0.05398913845419884,0.29390841722488403,0.601455807685852,-0.05858691781759262,0.38185155391693115,0.6697297096252441,-0.08128584921360016,0.3579999804496765,0.6918281316757202,-0.08056528866291046,0.327121376991272,0.6800127029418945,-0.07506681978702545,0.2741493880748749,0.6378584504127502,-0.07120782881975174,0.37215766310691833,0.7136247158050537,-0.08815880119800568,0.33907729387283325,0.7291404604911804,-0.0762907862663269,0.30485284328460693,0.7114739418029785,-0.06661791354417801,0.25079986453056335,0.685224175453186,-0.0814894288778305,0.33962079882621765,0.7539747357368469,-0.08865276724100113,0.3040875792503357,0.7616102695465088,-0.06420630216598511,0.27040979266166687,0.7423391938209534,-0.048580799251794815,0.22674094140529633,0.7349887490272522,-0.09174183011054993,0.29940423369407654,0.7864532470703125,-0.09085302799940109,0.2758758068084717,0.7884864807128906,-0.07084056735038757,0.24981564283370972,0.7689058184623718,-0.05783338099718094,A
0.11839380860328674,0.7186654806137085,4.3847617092751534e-08,0.173953577876091,0.6600427627563477,0.0005978612462058663,0.2666870951652527,0.6165570616722107,-0.01997988671064377,0.32941317558288574,0.5730733275413513,-0.04004577547311783,0.3533795475959778,0.5240001678466797,-0.056762367486953735,0.2872946262359619,0.6110544204711914,-0.06920676678419113,0.3735002875328064,0.6809529662132263,-0.08644912391901016,0.3522968590259552,0.7037456035614014,-0.07884152978658676,0.3228148818016052,0.6918659210205078,-0.06970005482435226,0.2660926878452301,0.6506868600845337,-0.08294947445392609,0.35998785495758057,0.7288643717765808,-0.09467831999063492,0.32983097434043884,0.7429831624031067,-0.07742675393819809,0.29652032256126404,0.723136842250824,-0.06656960397958755,0.24198366701602936,0.6991189122200012,-0.0926116555929184,0.327092707157135,0.7699500918388367,-0.09197106212377548,0.2926589846611023,0.7750288248062134,-0.06288577616214752,0.2587689757347107,0.7524108290672302,-0.04796198010444641,0.2181687206029892,0.7486685514450073,-0.10208741575479507,0.2881304621696472,0.8029989004135132,-0.09713917970657349,0.266478568315506,0.8026610016822815,-0.07523542642593384,0.24079987406730652,0.7794679403305054,-0.06281176209449768,A
0.8162925839424133,0.5230099558830261,-4.355823932655767e-07,0.7136785984039307,0.4801167845726013,-0.0015972777036949992,0.6107357740402222,0.47530171275138855,-0.012655327096581459,0.5333439111709595,0.4703843891620636,-0.024362633004784584,0.48466718196868896,0.43815213441848755,-0.03541436418890953,0.5772680640220642,0.5077580809593201,-0.034856364130973816,0.5518602132797241,0.6265740990638733,-0.050868842750787735,0.5866356492042542,0.6196861267089844,-0.05193088948726654,0.5977628827095032,0.5875740051269531,-0.05310152471065521,0.6151291728019714,0.5385259985923767,-0.04678753763437271,0.5949227809906006,0.6640371084213257,-0.062262795865535736,0.6264883875846863,0.6420527696609497,-0.05945231392979622,0.6380583047866821,0.607912540435791,-0.06182648241519928,0.6615304350852966,0.573601245880127,-0.057288769632577896,0.6426697373390198,0.683376669883728,-0.07187747955322266,0.6705801486968994,0.6614060401916504,-0.0608220100402832,0.6794060468673706,0.6278063058853149,-0.05716270953416824,0.707399845123291,0.6073618531227112,-0.06774786114692688,0.692621648311615,0.6878893375396729,-0.08162340521812439,0.7129328846931458,0.6698297262191772,-0.07649745047092438,0.7212858200073242,0.6415189504623413,-0.0725419893860817,A
0.1714269518852234,0.5866358876228333,-3.3211648542419425e-07,0.25723838806152344,0.5488890409469604,0.0052306330762803555,0.37109288573265076,0.536278486251831,-0.011771634221076965,0.44898879528045654,0.5125492811203003,-0.029005784541368484,0.4876800775527954,0.464718759059906,-0.042562905699014664,0.3952988386154175,0.5447038412094116,-0.06668359041213989,0.4600066542625427,0.6547006368637085,-0.08516290783882141,0.4192383587360382,0.6520986557006836,-0.07923554629087448,0.39486032724380493,0.6235405206680298,-0.07253333181142807,0.3598177134990692,0.5807883143424988,-0.08266040682792664,0.42144420742988586,0.6959958076477051,-0.08945756405591965,0.38279470801353455,0.6858074069023132,-0.06850936263799667,0.36088523268699646,0.6517834067344666,-0.05827004462480545,0.31851431727409363,0.6208357214927673,-0.09485246241092682,0.37749144434928894,0.7229854464530945,-0.09300438314676285,0.3396715223789215,0.7080233097076416,-0.061433833092451096,0.3154263198375702,0.6732449531555176,-0.04680180922150612,0.2759607434272766,0.6602410674095154,-0.10660672932863235,0.3242388367652893,0.7341005206108093,-0.09937774389982224,0.2963032126426697,0.7191513180732727,-0.07500581443309784,0.2778698801994324,0.6880819201469421,-0.06259097158908844,A
0.19276396930217743,0.5909385085105896,-3.234001724194968e-07,0.2792910933494568,0.5541967749595642,0.002859008265659213,0.3896499276161194,0.5428051352500916,-0.01572338491678238,0.4659467935562134,0.521876335144043,-0.03375319391489029,0.5047352313995361,0.47481200098991394,-0.048068542033433914,0.41447412967681885,0.5512427687644958,-0.07109702378511429,0.48419642448425293,0.656458854675293,-0.09153760224580765,0.44119441509246826,0.6591601967811584,-0.08767295628786087,0.4149814546108246,0.6334075927734375,-0.08209031820297241,0.38023796677589417,0.5878016352653503,-0.08585246652364731,0.4429466724395752,0.7009959816932678,-0.09491606801748276,0.4037761688232422,0.6949700713157654,-0.0763024389743805,0.3822132647037506,0.6625582575798035,-0.06732838600873947,0.34022629261016846,0.6281123757362366,-0.09662820398807526,0.3973216414451599,0.7283724546432495,-0.09623418748378754,0.36098212003707886,0.715813159942627,-0.06551064550876617,0.33798879384994507,0.6832143068313599,-0.051161982119083405,0.2994832992553711,0.6662153005599976,-0.10705579072237015,0.3449488878250122,0.7361491322517395,-0.10041320323944092,0.31826865673065186,0.7222952842712402,-0.07558665424585342,0.3004986643791199,0.6935229301452637,-0.06252394616603851,A
